Total Exited ,2037,,,,,,
Total Records,10000,,,,,,
Exit Ratio,20.37%,,,,,,
,,,,,,,
,,,,,,,
RowNumber,Exited,P_hat,Total Select,Total Select Percent,Random Select,Random Select Percent,Model Select
3010,0,0.035100257,9535,0.9535,1942.2795,0.9535,2025
3222,0,0.035085277,9536,0.9536,1942.4832,0.9536,2025
9017,0,0.035035217,9537,0.9537,1942.6869,0.9537,2025
4710,0,0.035031752,9538,0.9538,1942.8906,0.9538,2025
6617,0,0.035000109,9539,0.9539,1943.0943,0.9539,2025
8244,0,0.034933972,9540,0.954,1943.298,0.954,2025
7462,0,0.034919473,9541,0.9541,1943.5017,0.9541,2025
3099,0,0.034913662,9542,0.9542,1943.7054,0.9542,2025
5724,0,0.034839362,9543,0.9543,1943.9091,0.9543,2025
8182,0,0.034835608,9544,0.9544,1944.1128,0.9544,2025
5124,0,0.034835107,9545,0.9545,1944.3165,0.9545,2025
6666,0,0.034825964,9546,0.9546,1944.5202,0.9546,2025
2224,0,0.03481047,9547,0.9547,1944.7239,0.9547,2025
9454,0,0.034744978,9548,0.9548,1944.9276,0.9548,2025
5746,0,0.034704717,9549,0.9549,1945.1313,0.9549,2025
4820,0,0.034680388,9550,0.955,1945.335,0.955,2025
6612,0,0.034650714,9551,0.9551,1945.5387,0.9551,2025
6709,0,0.034618908,9552,0.9552,1945.7424,0.9552,2025
1886,0,0.034601148,9553,0.9553,1945.9461,0.9553,2025
6176,0,0.034587625,9554,0.9554,1946.1498,0.9554,2025
6535,0,0.034583552,9555,0.9555,1946.3535,0.9555,2025
4045,0,0.034572744,9556,0.9556,1946.5572,0.9556,2025
9503,0,0.034546695,9557,0.9557,1946.7609,0.9557,2025
9515,0,0.034539462,9558,0.9558,1946.9646,0.9558,2025
9713,0,0.034524305,9559,0.9559,1947.1683,0.9559,2025
3518,0,0.034522023,9560,0.956,1947.372,0.956,2025
5421,0,0.034514506,9561,0.9561,1947.5757,0.9561,2025
9627,0,0.034502822,9562,0.9562,1947.7794,0.9562,2025
3050,0,0.034489922,9563,0.9563,1947.9831,0.9563,2025
9582,0,0.034427117,9564,0.9564,1948.1868,0.9564,2025
1731,0,0.034412907,9565,0.9565,1948.3905,0.9565,2025
1024,0,0.034412007,9566,0.9566,1948.5942,0.9566,2025
8841,0,0.034348998,9567,0.9567,1948.7979,0.9567,2025
1891,0,0.03430295,9568,0.9568,1949.0016,0.9568,2025
2589,0,0.034294239,9569,0.9569,1949.2053,0.9569,2025
5238,0,0.034285812,9570,0.957,1949.409,0.957,2025
2564,0,0.034280666,9571,0.9571,1949.6127,0.9571,2025
9227,0,0.034273028,9572,0.9572,1949.8164,0.9572,2025
1980,0,0.034144202,9573,0.9573,1950.0201,0.9573,2025
2425,0,0.034074353,9574,0.9574,1950.2238,0.9574,2025
1038,0,0.034038896,9575,0.9575,1950.4275,0.9575,2025
4082,0,0.034001776,9576,0.9576,1950.6312,0.9576,2025
6209,0,0.033935613,9577,0.9577,1950.8349,0.9577,2025
6488,0,0.03391921,9578,0.9578,1951.0386,0.9578,2025
6223,0,0.033875009,9579,0.9579,1951.2423,0.9579,2025
7039,0,0.033854219,9580,0.958,1951.446,0.958,2025
5912,0,0.033836564,9581,0.9581,1951.6497,0.9581,2025
5529,0,0.033822041,9582,0.9582,1951.8534,0.9582,2025
471,0,0.033817509,9583,0.9583,1952.0571,0.9583,2025
4078,0,0.033716073,9584,0.9584,1952.2608,0.9584,2025
8523,0,0.033683891,9585,0.9585,1952.4645,0.9585,2025
1692,0,0.033668504,9586,0.9586,1952.6682,0.9586,2025
257,0,0.033649164,9587,0.9587,1952.8719,0.9587,2025
9684,0,0.033644775,9588,0.9588,1953.0756,0.9588,2025
9274,0,0.033644504,9589,0.9589,1953.2793,0.9589,2025
285,0,0.033642546,9590,0.959,1953.483,0.959,2025
4479,0,0.033565875,9591,0.9591,1953.6867,0.9591,2025
222,0,0.033512321,9592,0.9592,1953.8904,0.9592,2025
5677,0,0.033459469,9593,0.9593,1954.0941,0.9593,2025
8857,0,0.033427384,9594,0.9594,1954.2978,0.9594,2025
1483,0,0.033427215,9595,0.9595,1954.5015,0.9595,2025
1880,0,0.033416277,9596,0.9596,1954.7052,0.9596,2025
8425,1,0.033411528,9597,0.9597,1954.9089,0.9597,2026
6125,0,0.033366545,9598,0.9598,1955.1126,0.9598,2026
657,0,0.033317208,9599,0.9599,1955.3163,0.9599,2026
1250,0,0.033308299,9600,0.96,1955.52,0.96,2026
666,0,0.033253588,9601,0.9601,1955.7237,0.9601,2026
1459,0,0.033252473,9602,0.9602,1955.9274,0.9602,2026
2645,0,0.033165075,9603,0.9603,1956.1311,0.9603,2026
5930,0,0.033156462,9604,0.9604,1956.3348,0.9604,2026
8811,0,0.033148381,9605,0.9605,1956.5385,0.9605,2026
1717,0,0.03309769,9606,0.9606,1956.7422,0.9606,2026
3420,0,0.033044743,9607,0.9607,1956.9459,0.9607,2026
2239,0,0.032944252,9608,0.9608,1957.1496,0.9608,2026
4557,0,0.032941545,9609,0.9609,1957.3533,0.9609,2026
7068,0,0.032929708,9610,0.961,1957.557,0.961,2026
3114,0,0.032830973,9611,0.9611,1957.7607,0.9611,2026
5112,0,0.03280841,9612,0.9612,1957.9644,0.9612,2026
4147,0,0.032806581,9613,0.9613,1958.1681,0.9613,2026
4434,0,0.032795971,9614,0.9614,1958.3718,0.9614,2026
8264,0,0.032711445,9615,0.9615,1958.5755,0.9615,2026
2122,0,0.032662683,9616,0.9616,1958.7792,0.9616,2026
4149,0,0.032607333,9617,0.9617,1958.9829,0.9617,2026
8062,0,0.032580817,9618,0.9618,1959.1866,0.9618,2026
2767,0,0.032440151,9619,0.9619,1959.3903,0.9619,2026
5810,0,0.032434415,9620,0.962,1959.594,0.962,2026
3612,0,0.032423427,9621,0.9621,1959.7977,0.9621,2026
6784,0,0.032403585,9622,0.9622,1960.0014,0.9622,2026
3156,0,0.032383929,9623,0.9623,1960.2051,0.9623,2026
9026,0,0.032372696,9624,0.9624,1960.4088,0.9624,2026
850,0,0.032345811,9625,0.9625,1960.6125,0.9625,2026
6678,0,0.032341589,9626,0.9626,1960.8162,0.9626,2026
3421,0,0.032268177,9627,0.9627,1961.0199,0.9627,2026
7343,0,0.032262992,9628,0.9628,1961.2236,0.9628,2026
6797,0,0.032243479,9629,0.9629,1961.4273,0.9629,2026
1742,0,0.032203847,9630,0.963,1961.631,0.963,2026
4291,0,0.032181808,9631,0.9631,1961.8347,0.9631,2026
3748,0,0.03215089,9632,0.9632,1962.0384,0.9632,2026
3455,0,0.032128715,9633,0.9633,1962.2421,0.9633,2026
8407,0,0.032075691,9634,0.9634,1962.4458,0.9634,2026
3300,0,0.032052689,9635,0.9635,1962.6495,0.9635,2026
5833,0,0.031999033,9636,0.9636,1962.8532,0.9636,2026
5533,0,0.031997074,9637,0.9637,1963.0569,0.9637,2026
1927,0,0.031995336,9638,0.9638,1963.2606,0.9638,2026
1029,0,0.031989935,9639,0.9639,1963.4643,0.9639,2026
9255,0,0.031932948,9640,0.964,1963.668,0.964,2026
4837,0,0.031923394,9641,0.9641,1963.8717,0.9641,2026
6038,0,0.031902279,9642,0.9642,1964.0754,0.9642,2026
7535,0,0.03184224,9643,0.9643,1964.2791,0.9643,2026
3586,0,0.031822135,9644,0.9644,1964.4828,0.9644,2026
983,0,0.031817798,9645,0.9645,1964.6865,0.9645,2026
663,0,0.031817541,9646,0.9646,1964.8902,0.9646,2026
2750,0,0.03180462,9647,0.9647,1965.0939,0.9647,2026
6102,1,0.031803812,9648,0.9648,1965.2976,0.9648,2027
3968,0,0.031722561,9649,0.9649,1965.5013,0.9649,2027
3902,0,0.031720838,9650,0.965,1965.705,0.965,2027
2118,0,0.031713758,9651,0.9651,1965.9087,0.9651,2027
3339,0,0.031679467,9652,0.9652,1966.1124,0.9652,2027
8473,0,0.031661385,9653,0.9653,1966.3161,0.9653,2027
4258,0,0.031651859,9654,0.9654,1966.5198,0.9654,2027
2203,0,0.03163839,9655,0.9655,1966.7235,0.9655,2027
18,0,0.031634465,9656,0.9656,1966.9272,0.9656,2027
2178,0,0.031627149,9657,0.9657,1967.1309,0.9657,2027
8813,0,0.03160808,9658,0.9658,1967.3346,0.9658,2027
6836,0,0.03159378,9659,0.9659,1967.5383,0.9659,2027
5289,0,0.03157606,9660,0.966,1967.742,0.966,2027
5820,0,0.031546189,9661,0.9661,1967.9457,0.9661,2027
6948,0,0.031530903,9662,0.9662,1968.1494,0.9662,2027
6218,0,0.031507174,9663,0.9663,1968.3531,0.9663,2027
9648,0,0.031453929,9664,0.9664,1968.5568,0.9664,2027
1051,0,0.031447119,9665,0.9665,1968.7605,0.9665,2027
2027,0,0.031435398,9666,0.9666,1968.9642,0.9666,2027
6500,0,0.031399277,9667,0.9667,1969.1679,0.9667,2027
6135,0,0.031247849,9668,0.9668,1969.3716,0.9668,2027
7395,0,0.031203398,9669,0.9669,1969.5753,0.9669,2027
6895,0,0.031147811,9670,0.967,1969.779,0.967,2027
8934,0,0.031126888,9671,0.9671,1969.9827,0.9671,2027
9218,0,0.031065637,9672,0.9672,1970.1864,0.9672,2027
5056,0,0.031047702,9673,0.9673,1970.3901,0.9673,2027
7949,0,0.031025656,9674,0.9674,1970.5938,0.9674,2027
4796,0,0.030910899,9675,0.9675,1970.7975,0.9675,2027
6307,0,0.030907579,9676,0.9676,1971.0012,0.9676,2027
7648,0,0.030844762,9677,0.9677,1971.2049,0.9677,2027
9868,0,0.030826577,9678,0.9678,1971.4086,0.9678,2027
5471,0,0.030816904,9679,0.9679,1971.6123,0.9679,2027
9321,0,0.030751724,9680,0.968,1971.816,0.968,2027
7707,0,0.030601804,9681,0.9681,1972.0197,0.9681,2027
9675,0,0.03053006,9682,0.9682,1972.2234,0.9682,2027
668,0,0.030516665,9683,0.9683,1972.4271,0.9683,2027
212,0,0.030470193,9684,0.9684,1972.6308,0.9684,2027
4249,0,0.030401596,9685,0.9685,1972.8345,0.9685,2027
3964,0,0.030390547,9686,0.9686,1973.0382,0.9686,2027
9666,0,0.030378618,9687,0.9687,1973.2419,0.9687,2027
6063,0,0.030324166,9688,0.9688,1973.4456,0.9688,2027
5353,0,0.030309511,9689,0.9689,1973.6493,0.9689,2027
2529,0,0.030271265,9690,0.969,1973.853,0.969,2027
8792,0,0.030251709,9691,0.9691,1974.0567,0.9691,2027
6005,0,0.030217941,9692,0.9692,1974.2604,0.9692,2027
6111,0,0.030201618,9693,0.9693,1974.4641,0.9693,2027
2402,0,0.030132845,9694,0.9694,1974.6678,0.9694,2027
8744,0,0.030107357,9695,0.9695,1974.8715,0.9695,2027
2614,0,0.030098458,9696,0.9696,1975.0752,0.9696,2027
3201,0,0.029989871,9697,0.9697,1975.2789,0.9697,2027
742,0,0.029984375,9698,0.9698,1975.4826,0.9698,2027
731,0,0.029973286,9699,0.9699,1975.6863,0.9699,2027
1407,0,0.029949931,9700,0.97,1975.89,0.97,2027
3883,0,0.029948543,9701,0.9701,1976.0937,0.9701,2027
7779,0,0.029931233,9702,0.9702,1976.2974,0.9702,2027
8660,0,0.029931084,9703,0.9703,1976.5011,0.9703,2027
6006,0,0.029884482,9704,0.9704,1976.7048,0.9704,2027
3395,0,0.029853137,9705,0.9705,1976.9085,0.9705,2027
6880,0,0.02975195,9706,0.9706,1977.1122,0.9706,2027
7820,0,0.029739501,9707,0.9707,1977.3159,0.9707,2027
6848,0,0.029624256,9708,0.9708,1977.5196,0.9708,2027
9847,0,0.029621725,9709,0.9709,1977.7233,0.9709,2027
6692,0,0.029618438,9710,0.971,1977.927,0.971,2027
6919,0,0.029594918,9711,0.9711,1978.1307,0.9711,2027
9856,0,0.029528782,9712,0.9712,1978.3344,0.9712,2027
8873,0,0.029518306,9713,0.9713,1978.5381,0.9713,2027
20,0,0.029507003,9714,0.9714,1978.7418,0.9714,2027
189,0,0.029487628,9715,0.9715,1978.9455,0.9715,2027
8211,0,0.029432234,9716,0.9716,1979.1492,0.9716,2027
1073,0,0.029397847,9717,0.9717,1979.3529,0.9717,2027
2544,0,0.029384457,9718,0.9718,1979.5566,0.9718,2027
489,0,0.029383276,9719,0.9719,1979.7603,0.9719,2027
2658,0,0.02935317,9720,0.972,1979.964,0.972,2027
3885,0,0.029316785,9721,0.9721,1980.1677,0.9721,2027
2959,0,0.029293748,9722,0.9722,1980.3714,0.9722,2027
3072,0,0.029223386,9723,0.9723,1980.5751,0.9723,2027
2637,0,0.029191415,9724,0.9724,1980.7788,0.9724,2027
6009,0,0.029171235,9725,0.9725,1980.9825,0.9725,2027
9269,0,0.029159714,9726,0.9726,1981.1862,0.9726,2027
9509,0,0.029116715,9727,0.9727,1981.3899,0.9727,2027
2756,0,0.029039037,9728,0.9728,1981.5936,0.9728,2027
7308,0,0.028992185,9729,0.9729,1981.7973,0.9729,2027
7018,1,0.028912369,9730,0.973,1982.001,0.973,2028
4923,1,0.02890614,9731,0.9731,1982.2047,0.9731,2029
2665,0,0.028902346,9732,0.9732,1982.4084,0.9732,2029
9278,0,0.028896306,9733,0.9733,1982.6121,0.9733,2029
3757,0,0.028888302,9734,0.9734,1982.8158,0.9734,2029
8568,0,0.028794218,9735,0.9735,1983.0195,0.9735,2029
6464,0,0.028745863,9736,0.9736,1983.2232,0.9736,2029
6513,0,0.028730012,9737,0.9737,1983.4269,0.9737,2029
728,0,0.028712293,9738,0.9738,1983.6306,0.9738,2029
606,0,0.028612496,9739,0.9739,1983.8343,0.9739,2029
4983,0,0.028610975,9740,0.974,1984.038,0.974,2029
8742,0,0.028542491,9741,0.9741,1984.2417,0.9741,2029
5785,0,0.028498422,9742,0.9742,1984.4454,0.9742,2029
7668,0,0.028467182,9743,0.9743,1984.6491,0.9743,2029
4586,0,0.028395523,9744,0.9744,1984.8528,0.9744,2029
7602,0,0.028394166,9745,0.9745,1985.0565,0.9745,2029
5953,1,0.028378418,9746,0.9746,1985.2602,0.9746,2030
5331,0,0.028332478,9747,0.9747,1985.4639,0.9747,2030
1635,0,0.028311139,9748,0.9748,1985.6676,0.9748,2030
9547,0,0.028300178,9749,0.9749,1985.8713,0.9749,2030
8144,0,0.028277197,9750,0.975,1986.075,0.975,2030
1837,0,0.028223189,9751,0.9751,1986.2787,0.9751,2030
6546,0,0.028176642,9752,0.9752,1986.4824,0.9752,2030
7057,0,0.028129712,9753,0.9753,1986.6861,0.9753,2030
3670,0,0.028090227,9754,0.9754,1986.8898,0.9754,2030
6882,0,0.028062066,9755,0.9755,1987.0935,0.9755,2030
985,0,0.027980783,9756,0.9756,1987.2972,0.9756,2030
5410,0,0.027970595,9757,0.9757,1987.5009,0.9757,2030
3680,0,0.027854824,9758,0.9758,1987.7046,0.9758,2030
8656,0,0.027814333,9759,0.9759,1987.9083,0.9759,2030
3796,0,0.027809671,9760,0.976,1988.112,0.976,2030
7840,0,0.027772977,9761,0.9761,1988.3157,0.9761,2030
7859,0,0.027710245,9762,0.9762,1988.5194,0.9762,2030
9008,0,0.027680671,9763,0.9763,1988.7231,0.9763,2030
8347,0,0.027641836,9764,0.9764,1988.9268,0.9764,2030
8173,0,0.027509165,9765,0.9765,1989.1305,0.9765,2030
7051,0,0.0275045,9766,0.9766,1989.3342,0.9766,2030
4896,0,0.027482624,9767,0.9767,1989.5379,0.9767,2030
5853,0,0.027469341,9768,0.9768,1989.7416,0.9768,2030
9587,0,0.027456791,9769,0.9769,1989.9453,0.9769,2030
8421,0,0.027364234,9770,0.977,1990.149,0.977,2030
3699,0,0.027356918,9771,0.9771,1990.3527,0.9771,2030
3020,0,0.027333007,9772,0.9772,1990.5564,0.9772,2030
9888,0,0.027323187,9773,0.9773,1990.7601,0.9773,2030
5076,0,0.027313053,9774,0.9774,1990.9638,0.9774,2030
7743,0,0.027302896,9775,0.9775,1991.1675,0.9775,2030
3394,0,0.027300508,9776,0.9776,1991.3712,0.9776,2030
4095,0,0.02721506,9777,0.9777,1991.5749,0.9777,2030
7748,0,0.027202688,9778,0.9778,1991.7786,0.9778,2030
8130,0,0.027196537,9779,0.9779,1991.9823,0.9779,2030
7286,0,0.027191923,9780,0.978,1992.186,0.978,2030
8026,0,0.027187825,9781,0.9781,1992.3897,0.9781,2030
2329,0,0.027130032,9782,0.9782,1992.5934,0.9782,2030
9533,0,0.027065162,9783,0.9783,1992.7971,0.9783,2030
9608,0,0.027033156,9784,0.9784,1993.0008,0.9784,2030
1214,0,0.026984622,9785,0.9785,1993.2045,0.9785,2030
1364,0,0.026980808,9786,0.9786,1993.4082,0.9786,2030
4446,0,0.026961843,9787,0.9787,1993.6119,0.9787,2030
5650,0,0.026826799,9788,0.9788,1993.8156,0.9788,2030
1883,0,0.02682284,9789,0.9789,1994.0193,0.9789,2030
6689,0,0.026771968,9790,0.979,1994.223,0.979,2030
8731,0,0.026759711,9791,0.9791,1994.4267,0.9791,2030
9171,0,0.026756015,9792,0.9792,1994.6304,0.9792,2030
3933,0,0.026716591,9793,0.9793,1994.8341,0.9793,2030
4604,0,0.026680886,9794,0.9794,1995.0378,0.9794,2030
5384,0,0.02664067,9795,0.9795,1995.2415,0.9795,2030
2377,0,0.026611447,9796,0.9796,1995.4452,0.9796,2030
9100,0,0.026565818,9797,0.9797,1995.6489,0.9797,2030
3322,0,0.026547568,9798,0.9798,1995.8526,0.9798,2030
3658,0,0.026513727,9799,0.9799,1996.0563,0.9799,2030
6019,0,0.026513727,9800,0.98,1996.26,0.98,2030
4817,0,0.026510459,9801,0.9801,1996.4637,0.9801,2030
2430,0,0.026498563,9802,0.9802,1996.6674,0.9802,2030
1710,0,0.026490153,9803,0.9803,1996.8711,0.9803,2030
7642,0,0.026419827,9804,0.9804,1997.0748,0.9804,2030
7866,0,0.026391055,9805,0.9805,1997.2785,0.9805,2030
8520,0,0.026380652,9806,0.9806,1997.4822,0.9806,2030
4665,0,0.026345046,9807,0.9807,1997.6859,0.9807,2030
1821,0,0.026310679,9808,0.9808,1997.8896,0.9808,2030
8773,0,0.026280089,9809,0.9809,1998.0933,0.9809,2030
5716,0,0.026264047,9810,0.981,1998.297,0.981,2030
9472,0,0.026249197,9811,0.9811,1998.5007,0.9811,2030
9956,0,0.026166351,9812,0.9812,1998.7044,0.9812,2030
5374,0,0.026142286,9813,0.9813,1998.9081,0.9813,2030
6422,0,0.026101551,9814,0.9814,1999.1118,0.9814,2030
1461,0,0.026095822,9815,0.9815,1999.3155,0.9815,2030
8440,0,0.026095246,9816,0.9816,1999.5192,0.9816,2030
5845,0,0.026088576,9817,0.9817,1999.7229,0.9817,2030
7377,0,0.026026871,9818,0.9818,1999.9266,0.9818,2030
3161,0,0.026025919,9819,0.9819,2000.1303,0.9819,2030
5504,0,0.026022471,9820,0.982,2000.334,0.982,2030
9342,0,0.025984894,9821,0.9821,2000.5377,0.9821,2030
1239,0,0.025804033,9822,0.9822,2000.7414,0.9822,2030
9189,0,0.025796466,9823,0.9823,2000.9451,0.9823,2030
4380,0,0.02572991,9824,0.9824,2001.1488,0.9824,2030
3244,0,0.025594634,9825,0.9825,2001.3525,0.9825,2030
8640,0,0.025547623,9826,0.9826,2001.5562,0.9826,2030
7577,0,0.025545626,9827,0.9827,2001.7599,0.9827,2030
5404,0,0.025521009,9828,0.9828,2001.9636,0.9828,2030
9629,0,0.025507796,9829,0.9829,2002.1673,0.9829,2030
4119,0,0.025482107,9830,0.983,2002.371,0.983,2030
7149,0,0.025446034,9831,0.9831,2002.5747,0.9831,2030
570,0,0.025435823,9832,0.9832,2002.7784,0.9832,2030
9217,0,0.025428327,9833,0.9833,2002.9821,0.9833,2030
4184,0,0.025354844,9834,0.9834,2003.1858,0.9834,2030
6573,0,0.025338426,9835,0.9835,2003.3895,0.9835,2030
9259,0,0.025226446,9836,0.9836,2003.5932,0.9836,2030
9024,0,0.025209466,9837,0.9837,2003.7969,0.9837,2030
7181,0,0.02504745,9838,0.9838,2004.0006,0.9838,2030
3087,0,0.025001598,9839,0.9839,2004.2043,0.9839,2030
6192,0,0.024992643,9840,0.984,2004.408,0.984,2030
4264,0,0.024892562,9841,0.9841,2004.6117,0.9841,2030
361,0,0.024888566,9842,0.9842,2004.8154,0.9842,2030
7683,0,0.024823338,9843,0.9843,2005.0191,0.9843,2030
5168,1,0.024783006,9844,0.9844,2005.2228,0.9844,2031
2813,0,0.024753496,9845,0.9845,2005.4265,0.9845,2031
4827,0,0.024655682,9846,0.9846,2005.6302,0.9846,2031
9777,0,0.024442778,9847,0.9847,2005.8339,0.9847,2031
8360,1,0.024436422,9848,0.9848,2006.0376,0.9848,2032
4818,0,0.024432185,9849,0.9849,2006.2413,0.9849,2032
4708,0,0.02439702,9850,0.985,2006.445,0.985,2032
8927,0,0.02437548,9851,0.9851,2006.6487,0.9851,2032
5998,0,0.024268694,9852,0.9852,2006.8524,0.9852,2032
7542,0,0.024233318,9853,0.9853,2007.0561,0.9853,2032
3738,0,0.024217726,9854,0.9854,2007.2598,0.9854,2032
6312,0,0.024162272,9855,0.9855,2007.4635,0.9855,2032
3872,0,0.024036855,9856,0.9856,2007.6672,0.9856,2032
2293,0,0.024001421,9857,0.9857,2007.8709,0.9857,2032
8509,0,0.023985617,9858,0.9858,2008.0746,0.9858,2032
3577,0,0.023945886,9859,0.9859,2008.2783,0.9859,2032
8722,0,0.023934159,9860,0.986,2008.482,0.986,2032
2161,0,0.02379787,9861,0.9861,2008.6857,0.9861,2032
2084,0,0.02375528,9862,0.9862,2008.8894,0.9862,2032
1578,0,0.023739711,9863,0.9863,2009.0931,0.9863,2032
94,0,0.023720711,9864,0.9864,2009.2968,0.9864,2032
9309,0,0.023719412,9865,0.9865,2009.5005,0.9865,2032
1916,0,0.023715921,9866,0.9866,2009.7042,0.9866,2032
996,0,0.023637598,9867,0.9867,2009.9079,0.9867,2032
5081,0,0.023579552,9868,0.9868,2010.1116,0.9868,2032
4048,0,0.023570848,9869,0.9869,2010.3153,0.9869,2032
4728,0,0.023558761,9870,0.987,2010.519,0.987,2032
4332,0,0.023532299,9871,0.9871,2010.7227,0.9871,2032
2442,0,0.023517481,9872,0.9872,2010.9264,0.9872,2032
6495,0,0.023500892,9873,0.9873,2011.1301,0.9873,2032
7751,0,0.02335774,9874,0.9874,2011.3338,0.9874,2032
5048,0,0.023333501,9875,0.9875,2011.5375,0.9875,2032
8471,0,0.023290994,9876,0.9876,2011.7412,0.9876,2032
9974,0,0.023198354,9877,0.9877,2011.9449,0.9877,2032
6839,0,0.023196,9878,0.9878,2012.1486,0.9878,2032
2707,0,0.023195287,9879,0.9879,2012.3523,0.9879,2032
3667,0,0.023159751,9880,0.988,2012.556,0.988,2032
6104,0,0.023092624,9881,0.9881,2012.7597,0.9881,2032
1065,0,0.022977057,9882,0.9882,2012.9634,0.9882,2032
3843,0,0.022956884,9883,0.9883,2013.1671,0.9883,2032
7354,1,0.022956334,9884,0.9884,2013.3708,0.9884,2033
282,0,0.022905474,9885,0.9885,2013.5745,0.9885,2033
2494,0,0.022881037,9886,0.9886,2013.7782,0.9886,2033
2646,0,0.02283773,9887,0.9887,2013.9819,0.9887,2033
3497,0,0.022791656,9888,0.9888,2014.1856,0.9888,2033
9564,0,0.022722987,9889,0.9889,2014.3893,0.9889,2033
3456,0,0.022606201,9890,0.989,2014.593,0.989,2033
6091,0,0.022569756,9891,0.9891,2014.7967,0.9891,2033
6090,0,0.022559404,9892,0.9892,2015.0004,0.9892,2033
3897,0,0.022556839,9893,0.9893,2015.2041,0.9893,2033
2649,0,0.022551585,9894,0.9894,2015.4078,0.9894,2033
787,0,0.022542606,9895,0.9895,2015.6115,0.9895,2033
6040,0,0.022496304,9896,0.9896,2015.8152,0.9896,2033
9990,0,0.022419944,9897,0.9897,2016.0189,0.9897,2033
2586,0,0.02241039,9898,0.9898,2016.2226,0.9898,2033
5216,1,0.022400627,9899,0.9899,2016.4263,0.9899,2034
779,0,0.022314918,9900,0.99,2016.63,0.99,2034
4339,0,0.022300169,9901,0.9901,2016.8337,0.9901,2034
3671,0,0.022287208,9902,0.9902,2017.0374,0.9902,2034
2939,0,0.022123279,9903,0.9903,2017.2411,0.9903,2034
4106,0,0.022110569,9904,0.9904,2017.4448,0.9904,2034
4858,0,0.02210352,9905,0.9905,2017.6485,0.9905,2034
7667,0,0.022081765,9906,0.9906,2017.8522,0.9906,2034
9598,0,0.022060521,9907,0.9907,2018.0559,0.9907,2034
1328,0,0.022049952,9908,0.9908,2018.2596,0.9908,2034
2866,0,0.021917013,9909,0.9909,2018.4633,0.9909,2034
26,0,0.0219016,9910,0.991,2018.667,0.991,2034
2769,0,0.021788101,9911,0.9911,2018.8707,0.9911,2034
9841,0,0.021772042,9912,0.9912,2019.0744,0.9912,2034
9247,0,0.021768089,9913,0.9913,2019.2781,0.9913,2034
4605,0,0.021753754,9914,0.9914,2019.4818,0.9914,2034
8383,0,0.021585795,9915,0.9915,2019.6855,0.9915,2034
2591,0,0.021507704,9916,0.9916,2019.8892,0.9916,2034
1968,0,0.021485419,9917,0.9917,2020.0929,0.9917,2034
886,0,0.021357271,9918,0.9918,2020.2966,0.9918,2034
2149,0,0.021338356,9919,0.9919,2020.5003,0.9919,2034
6142,0,0.021112051,9920,0.992,2020.704,0.992,2034
8286,0,0.021107776,9921,0.9921,2020.9077,0.9921,2034
4000,0,0.021035761,9922,0.9922,2021.1114,0.9922,2034
134,0,0.021023786,9923,0.9923,2021.3151,0.9923,2034
4327,0,0.021016294,9924,0.9924,2021.5188,0.9924,2034
4331,0,0.0209195,9925,0.9925,2021.7225,0.9925,2034
5844,0,0.020886265,9926,0.9926,2021.9262,0.9926,2034
3321,0,0.020797336,9927,0.9927,2022.1299,0.9927,2034
542,0,0.020794786,9928,0.9928,2022.3336,0.9928,2034
3276,0,0.02076069,9929,0.9929,2022.5373,0.9929,2034
9863,0,0.020756173,9930,0.993,2022.741,0.993,2034
6637,0,0.020745203,9931,0.9931,2022.9447,0.9931,2034
5617,0,0.020544853,9932,0.9932,2023.1484,0.9932,2034
5648,0,0.020326709,9933,0.9933,2023.3521,0.9933,2034
6466,0,0.020286842,9934,0.9934,2023.5558,0.9934,2034
3982,0,0.020210919,9935,0.9935,2023.7595,0.9935,2034
7250,0,0.019899021,9936,0.9936,2023.9632,0.9936,2034
972,0,0.019887401,9937,0.9937,2024.1669,0.9937,2034
9464,0,0.019861406,9938,0.9938,2024.3706,0.9938,2034
6547,0,0.019829907,9939,0.9939,2024.5743,0.9939,2034
465,0,0.019744904,9940,0.994,2024.778,0.994,2034
354,0,0.019657359,9941,0.9941,2024.9817,0.9941,2034
4793,0,0.019386882,9942,0.9942,2025.1854,0.9942,2034
8486,0,0.019353677,9943,0.9943,2025.3891,0.9943,2034
1281,0,0.019348396,9944,0.9944,2025.5928,0.9944,2034
1014,0,0.019327171,9945,0.9945,2025.7965,0.9945,2034
7786,0,0.019259122,9946,0.9946,2026.0002,0.9946,2034
5304,0,0.019212543,9947,0.9947,2026.2039,0.9947,2034
1549,0,0.01907984,9948,0.9948,2026.4076,0.9948,2034
6004,0,0.019017565,9949,0.9949,2026.6113,0.9949,2034
9335,0,0.018828131,9950,0.995,2026.815,0.995,2034
8518,0,0.018671185,9951,0.9951,2027.0187,0.9951,2034
